 IDnum	Rework_Decision	Logic_board_fail	IO_board_fail	System_State	Rework_Outcome	Rework_Cost
38932	Logic_board	No	No	Operational	L0_IO0	1
38933	IO_board	Yes	Yes	Failed	L0_IO0	1
38934	IO_board	Yes	No	Failed	L0_IO1	0.571429
38935	IO_board	Yes	No	Failed	L0_IO1	0.571429
38936	IO_board	Yes	No	Failed	L0_IO1	0.571429
38937	Logic_board	No	No	Operational	L0_IO0	1
38938	IO_board	No	No	Operational	L0_IO0	1
38939	Logic_board	Yes	Yes	Failed	L0_IO0	1
38940	Logic_board	Yes	No	Failed	L0_IO1	0.285714
38941	IO_board	No	Yes	Failed	L1_IO0	0
38942	IO_board	Yes	Yes	Failed	L0_IO0	1
38943	Logic_board	Yes	No	Failed	L0_IO1	0.285714
38944	IO_board	Yes	No	Failed	L0_IO1	0.571429
38945	IO_board	Yes	No	Failed	L0_IO1	0.571429
38946	IO_board	Yes	No	Failed	L0_IO1	0.571429
38947	IO_board	Yes	No	Failed	L0_IO1	0.571429
38948	IO_board	Yes	No	Failed	L0_IO1	0.571429
38949	Logic_board	Yes	No	Failed	L0_IO1	0.285714
38950	Logic_board	No	Yes	Failed	L1_IO0	0.428571
38951	Logic_board	Yes	Yes	Failed	L0_IO0	1
38952	Logic_board	Yes	No	Failed	L0_IO1	0.285714
38953	Logic_board	Yes	No	Failed	L0_IO1	0.285714
38954	IO_board	Yes	No	Failed	L0_IO1	0.571429
38955	IO_board	Yes	Yes	Failed	L0_IO0	1
38956	IO_board	Yes	Yes	Failed	L0_IO0	1
38957	IO_board	Yes	No	Failed	L0_IO1	0.571429
38958	IO_board	Yes	No	Failed	L0_IO1	0.571429
38959	Logic_board	Yes	No	Failed	L0_IO1	0.285714
38960	IO_board	Yes	No	Failed	L0_IO1	0.571429
38961	IO_board	Yes	No	Failed	L0_IO1	0.571429
38962	Logic_board	Yes	No	Failed	L0_IO1	0.285714
38963	IO_board	Yes	No	Failed	L0_IO1	0.571429
38964	Logic_board	Yes	No	Failed	L0_IO1	0.285714
38965	IO_board	Yes	No	Failed	L0_IO1	0.571429
38966	Logic_board	Yes	Yes	Failed	L0_IO0	1
38967	Logic_board	Yes	No	Failed	L0_IO1	0.285714
38968	IO_board	Yes	No	Failed	L0_IO1	0.571429
38969	IO_board	Yes	No	Failed	L0_IO1	0.571429
38970	IO_board	Yes	Yes	Failed	L0_IO0	1
38971	IO_board	Yes	No	Failed	L0_IO1	0.571429
38972	IO_board	Yes	No	Failed	L0_IO1	0.571429
38973	IO_board	Yes	Yes	Failed	L0_IO0	1
38974	Logic_board	Yes	No	Failed	L0_IO1	0.285714
38975	IO_board	Yes	No	Failed	L0_IO1	0.571429
38976	Logic_board	Yes	No	Failed	L0_IO1	0.285714
38977	Logic_board	Yes	No	Failed	L0_IO1	0.285714
38978	Logic_board	Yes	Yes	Failed	L0_IO0	1
38979	IO_board	No	No	Operational	L0_IO0	1
38980	IO_board	Yes	No	Failed	L0_IO1	0.571429
38981	IO_board	Yes	No	Failed	L0_IO1	0.571429
38982	Logic_board	Yes	No	Failed	L0_IO1	0.285714
38983	IO_board	Yes	No	Failed	L0_IO1	0.571429
38984	Logic_board	Yes	Yes	Failed	L0_IO0	1
38985	Logic_board	Yes	No	Failed	L0_IO1	0.285714
38986	Logic_board	Yes	No	Failed	L0_IO1	0.285714
38987	Logic_board	Yes	No	Failed	L0_IO1	0.285714
38988	Logic_board	Yes	Yes	Failed	L0_IO0	1
38989	Logic_board	Yes	No	Failed	L0_IO1	0.285714
38990	IO_board	Yes	No	Failed	L0_IO1	0.571429
38991	IO_board	Yes	No	Failed	L0_IO1	0.571429
38992	Logic_board	No	No	Operational	L0_IO0	1
38993	IO_board	Yes	No	Failed	L0_IO1	0.571429
38994	IO_board	Yes	Yes	Failed	L0_IO0	1
38995	Logic_board	No	No	Operational	L0_IO0	1
38996	IO_board	Yes	No	Failed	L0_IO1	0.571429
38997	Logic_board	Yes	Yes	Failed	L0_IO0	1
38998	Logic_board	Yes	No	Failed	L0_IO1	0.285714
38999	IO_board	Yes	No	Failed	L0_IO1	0.571429
39000	IO_board	Yes	No	Failed	L0_IO1	0.571429
39001	IO_board	Yes	No	Failed	L0_IO1	0.571429
39002	IO_board	Yes	No	Failed	L0_IO1	0.571429
39003	Logic_board	No	No	Operational	L0_IO0	1
39004	IO_board	Yes	Yes	Failed	L0_IO0	1
39005	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39006	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39007	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39008	Logic_board	No	No	Operational	L0_IO0	1
39009	Logic_board	Yes	Yes	Failed	L0_IO0	1
39010	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39011	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39012	IO_board	Yes	No	Failed	L0_IO1	0.571429
39013	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39014	IO_board	Yes	Yes	Failed	L0_IO0	1
39015	Logic_board	No	Yes	Failed	L1_IO0	0.428571
39016	Logic_board	No	No	Operational	L0_IO0	1
39017	IO_board	Yes	No	Failed	L0_IO1	0.571429
39018	IO_board	No	No	Operational	L0_IO0	1
39019	IO_board	Yes	No	Failed	L0_IO1	0.571429
39020	IO_board	Yes	No	Failed	L0_IO1	0.571429
39021	Logic_board	Yes	Yes	Failed	L0_IO0	1
39022	IO_board	Yes	No	Failed	L0_IO1	0.571429
39023	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39024	IO_board	Yes	Yes	Failed	L0_IO0	1
39025	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39026	IO_board	Yes	No	Failed	L0_IO1	0.571429
39027	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39028	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39029	IO_board	Yes	No	Failed	L0_IO1	0.571429
39030	IO_board	Yes	No	Failed	L0_IO1	0.571429
39031	IO_board	Yes	No	Failed	L0_IO1	0.571429
39032	Logic_board	No	No	Operational	L0_IO0	1
39033	Logic_board	No	No	Operational	L0_IO0	1
39034	IO_board	Yes	Yes	Failed	L0_IO0	1
39035	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39036	IO_board	Yes	No	Failed	L0_IO1	0.571429
39037	IO_board	Yes	No	Failed	L0_IO1	0.571429
39038	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39039	Logic_board	No	No	Operational	L0_IO0	1
39040	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39041	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39042	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39043	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39044	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39045	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39046	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39047	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39048	Logic_board	No	No	Operational	L0_IO0	1
39049	Logic_board	Yes	Yes	Failed	L0_IO0	1
39050	IO_board	Yes	No	Failed	L0_IO1	0.571429
39051	IO_board	No	Yes	Failed	L1_IO0	0
39052	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39053	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39054	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39055	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39056	IO_board	Yes	No	Failed	L0_IO1	0.571429
39057	IO_board	Yes	No	Failed	L0_IO1	0.571429
39058	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39059	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39060	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39061	Logic_board	Yes	Yes	Failed	L0_IO0	1
39062	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39063	IO_board	Yes	No	Failed	L0_IO1	0.571429
39064	IO_board	Yes	No	Failed	L0_IO1	0.571429
39065	IO_board	Yes	No	Failed	L0_IO1	0.571429
39066	Logic_board	No	No	Operational	L0_IO0	1
39067	IO_board	Yes	No	Failed	L0_IO1	0.571429
39068	IO_board	Yes	No	Failed	L0_IO1	0.571429
39069	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39070	IO_board	Yes	Yes	Failed	L0_IO0	1
39071	IO_board	Yes	No	Failed	L0_IO1	0.571429
39072	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39073	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39074	Logic_board	No	No	Operational	L0_IO0	1
39075	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39076	IO_board	Yes	No	Failed	L0_IO1	0.571429
39077	IO_board	Yes	No	Failed	L0_IO1	0.571429
39078	IO_board	No	No	Operational	L0_IO0	1
39079	IO_board	Yes	No	Failed	L0_IO1	0.571429
39080	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39081	IO_board	Yes	Yes	Failed	L0_IO0	1
39082	IO_board	Yes	Yes	Failed	L0_IO0	1
39083	IO_board	No	Yes	Failed	L1_IO0	0
39084	IO_board	Yes	No	Failed	L0_IO1	0.571429
39085	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39086	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39087	IO_board	Yes	No	Failed	L0_IO1	0.571429
39088	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39089	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39090	IO_board	Yes	No	Failed	L0_IO1	0.571429
39091	IO_board	Yes	No	Failed	L0_IO1	0.571429
39092	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39093	IO_board	No	Yes	Failed	L1_IO0	0
39094	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39095	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39096	IO_board	Yes	Yes	Failed	L0_IO0	1
39097	Logic_board	No	No	Operational	L0_IO0	1
39098	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39099	IO_board	Yes	No	Failed	L0_IO1	0.571429
39100	Logic_board	Yes	Yes	Failed	L0_IO0	1
39101	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39102	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39103	IO_board	Yes	Yes	Failed	L0_IO0	1
39104	IO_board	Yes	No	Failed	L0_IO1	0.571429
39105	Logic_board	No	No	Operational	L0_IO0	1
39106	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39107	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39108	IO_board	Yes	Yes	Failed	L0_IO0	1
39109	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39110	IO_board	Yes	Yes	Failed	L0_IO0	1
39111	IO_board	Yes	No	Failed	L0_IO1	0.571429
39112	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39113	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39114	IO_board	Yes	No	Failed	L0_IO1	0.571429
39115	Logic_board	Yes	Yes	Failed	L0_IO0	1
39116	IO_board	Yes	No	Failed	L0_IO1	0.571429
39117	IO_board	Yes	No	Failed	L0_IO1	0.571429
39118	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39119	Logic_board	No	No	Operational	L0_IO0	1
39120	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39121	IO_board	Yes	No	Failed	L0_IO1	0.571429
39122	IO_board	Yes	No	Failed	L0_IO1	0.571429
39123	IO_board	Yes	No	Failed	L0_IO1	0.571429
39124	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39125	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39126	IO_board	Yes	No	Failed	L0_IO1	0.571429
39127	IO_board	Yes	No	Failed	L0_IO1	0.571429
39128	IO_board	Yes	No	Failed	L0_IO1	0.571429
39129	Logic_board	Yes	Yes	Failed	L0_IO0	1
39130	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39131	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39132	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39133	Logic_board	No	No	Operational	L0_IO0	1
39134	IO_board	No	No	Operational	L0_IO0	1
39135	Logic_board	No	No	Operational	L0_IO0	1
39136	IO_board	Yes	No	Failed	L0_IO1	0.571429
39137	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39138	IO_board	Yes	No	Failed	L0_IO1	0.571429
39139	IO_board	No	No	Operational	L0_IO0	1
39140	IO_board	Yes	No	Failed	L0_IO1	0.571429
39141	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39142	IO_board	Yes	No	Failed	L0_IO1	0.571429
39143	IO_board	Yes	No	Failed	L0_IO1	0.571429
39144	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39145	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39146	IO_board	Yes	No	Failed	L0_IO1	0.571429
39147	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39148	Logic_board	Yes	Yes	Failed	L0_IO0	1
39149	Logic_board	Yes	Yes	Failed	L0_IO0	1
39150	Logic_board	No	No	Operational	L0_IO0	1
39151	Logic_board	No	Yes	Failed	L1_IO0	0.428571
39152	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39153	IO_board	Yes	No	Failed	L0_IO1	0.571429
39154	IO_board	Yes	No	Failed	L0_IO1	0.571429
39155	Logic_board	Yes	Yes	Failed	L0_IO0	1
39156	IO_board	Yes	Yes	Failed	L0_IO0	1
39157	IO_board	Yes	No	Failed	L0_IO1	0.571429
39158	Logic_board	No	No	Operational	L0_IO0	1
39159	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39160	IO_board	Yes	No	Failed	L0_IO1	0.571429
39161	IO_board	Yes	No	Failed	L0_IO1	0.571429
39162	IO_board	Yes	No	Failed	L0_IO1	0.571429
39163	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39164	IO_board	Yes	No	Failed	L0_IO1	0.571429
39165	IO_board	Yes	No	Failed	L0_IO1	0.571429
39166	IO_board	Yes	No	Failed	L0_IO1	0.571429
39167	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39168	IO_board	Yes	Yes	Failed	L0_IO0	1
39169	Logic_board	Yes	Yes	Failed	L0_IO0	1
39170	Logic_board	No	No	Operational	L0_IO0	1
39171	IO_board	Yes	No	Failed	L0_IO1	0.571429
39172	IO_board	No	No	Operational	L0_IO0	1
39173	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39174	Logic_board	No	No	Operational	L0_IO0	1
39175	IO_board	Yes	Yes	Failed	L0_IO0	1
39176	IO_board	Yes	No	Failed	L0_IO1	0.571429
39177	IO_board	Yes	No	Failed	L0_IO1	0.571429
39178	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39179	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39180	IO_board	Yes	No	Failed	L0_IO1	0.571429
39181	IO_board	Yes	Yes	Failed	L0_IO0	1
39182	IO_board	Yes	No	Failed	L0_IO1	0.571429
39183	IO_board	Yes	Yes	Failed	L0_IO0	1
39184	IO_board	Yes	No	Failed	L0_IO1	0.571429
39185	IO_board	Yes	Yes	Failed	L0_IO0	1
39186	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39187	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39188	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39189	Logic_board	No	Yes	Failed	L1_IO0	0.428571
39190	Logic_board	Yes	Yes	Failed	L0_IO0	1
39191	Logic_board	No	Yes	Failed	L1_IO0	0.428571
39192	IO_board	Yes	No	Failed	L0_IO1	0.571429
39193	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39194	Logic_board	Yes	Yes	Failed	L0_IO0	1
39195	IO_board	Yes	No	Failed	L0_IO1	0.571429
39196	IO_board	Yes	No	Failed	L0_IO1	0.571429
39197	IO_board	Yes	Yes	Failed	L0_IO0	1
39198	Logic_board	No	No	Operational	L0_IO0	1
39199	IO_board	Yes	No	Failed	L0_IO1	0.571429
39200	Logic_board	Yes	Yes	Failed	L0_IO0	1
39201	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39202	Logic_board	No	No	Operational	L0_IO0	1
39203	IO_board	Yes	No	Failed	L0_IO1	0.571429
39204	IO_board	Yes	No	Failed	L0_IO1	0.571429
39205	IO_board	Yes	No	Failed	L0_IO1	0.571429
39206	IO_board	Yes	No	Failed	L0_IO1	0.571429
39207	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39208	IO_board	No	No	Operational	L0_IO0	1
39209	IO_board	Yes	No	Failed	L0_IO1	0.571429
39210	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39211	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39212	Logic_board	Yes	Yes	Failed	L0_IO0	1
39213	IO_board	Yes	Yes	Failed	L0_IO0	1
39214	Logic_board	Yes	Yes	Failed	L0_IO0	1
39215	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39216	IO_board	Yes	No	Failed	L0_IO1	0.571429
39217	Logic_board	No	Yes	Failed	L1_IO0	0.428571
39218	IO_board	Yes	No	Failed	L0_IO1	0.571429
39219	IO_board	Yes	Yes	Failed	L0_IO0	1
39220	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39221	IO_board	Yes	Yes	Failed	L0_IO0	1
39222	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39223	IO_board	Yes	No	Failed	L0_IO1	0.571429
39224	Logic_board	Yes	Yes	Failed	L0_IO0	1
39225	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39226	IO_board	Yes	No	Failed	L0_IO1	0.571429
39227	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39228	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39229	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39230	IO_board	Yes	No	Failed	L0_IO1	0.571429
39231	IO_board	Yes	No	Failed	L0_IO1	0.571429
39232	IO_board	Yes	No	Failed	L0_IO1	0.571429
39233	Logic_board	No	No	Operational	L0_IO0	1
39234	IO_board	Yes	No	Failed	L0_IO1	0.571429
39235	IO_board	Yes	No	Failed	L0_IO1	0.571429
39236	IO_board	No	No	Operational	L0_IO0	1
39237	Logic_board	No	Yes	Failed	L1_IO0	0.428571
39238	IO_board	Yes	No	Failed	L0_IO1	0.571429
39239	IO_board	No	No	Operational	L0_IO0	1
39240	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39241	IO_board	Yes	No	Failed	L0_IO1	0.571429
39242	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39243	IO_board	Yes	No	Failed	L0_IO1	0.571429
39244	IO_board	No	No	Operational	L0_IO0	1
39245	IO_board	Yes	No	Failed	L0_IO1	0.571429
39246	IO_board	Yes	No	Failed	L0_IO1	0.571429
39247	IO_board	Yes	No	Failed	L0_IO1	0.571429
39248	IO_board	Yes	No	Failed	L0_IO1	0.571429
39249	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39250	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39251	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39252	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39253	IO_board	No	No	Operational	L0_IO0	1
39254	IO_board	Yes	No	Failed	L0_IO1	0.571429
39255	IO_board	Yes	No	Failed	L0_IO1	0.571429
39256	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39257	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39258	IO_board	Yes	No	Failed	L0_IO1	0.571429
39259	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39260	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39261	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39262	Logic_board	Yes	Yes	Failed	L0_IO0	1
39263	IO_board	Yes	No	Failed	L0_IO1	0.571429
39264	Logic_board	No	Yes	Failed	L1_IO0	0.428571
39265	Logic_board	No	Yes	Failed	L1_IO0	0.428571
39266	IO_board	Yes	No	Failed	L0_IO1	0.571429
39267	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39268	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39269	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39270	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39271	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39272	Logic_board	Yes	Yes	Failed	L0_IO0	1
39273	IO_board	Yes	No	Failed	L0_IO1	0.571429
39274	IO_board	Yes	No	Failed	L0_IO1	0.571429
39275	Logic_board	No	No	Operational	L0_IO0	1
39276	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39277	IO_board	Yes	No	Failed	L0_IO1	0.571429
39278	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39279	Logic_board	Yes	Yes	Failed	L0_IO0	1
39280	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39281	Logic_board	No	No	Operational	L0_IO0	1
39282	IO_board	Yes	No	Failed	L0_IO1	0.571429
39283	IO_board	No	No	Operational	L0_IO0	1
39284	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39285	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39286	IO_board	Yes	Yes	Failed	L0_IO0	1
39287	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39288	Logic_board	Yes	Yes	Failed	L0_IO0	1
39289	Logic_board	Yes	Yes	Failed	L0_IO0	1
39290	Logic_board	No	No	Operational	L0_IO0	1
39291	Logic_board	No	Yes	Failed	L1_IO0	0.428571
39292	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39293	IO_board	Yes	No	Failed	L0_IO1	0.571429
39294	Logic_board	Yes	Yes	Failed	L0_IO0	1
39295	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39296	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39297	IO_board	Yes	No	Failed	L0_IO1	0.571429
39298	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39299	Logic_board	No	No	Operational	L0_IO0	1
39300	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39301	Logic_board	Yes	Yes	Failed	L0_IO0	1
39302	IO_board	Yes	No	Failed	L0_IO1	0.571429
39303	Logic_board	No	No	Operational	L0_IO0	1
39304	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39305	IO_board	Yes	No	Failed	L0_IO1	0.571429
39306	IO_board	Yes	Yes	Failed	L0_IO0	1
39307	IO_board	Yes	Yes	Failed	L0_IO0	1
39308	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39309	IO_board	No	No	Operational	L0_IO0	1
39310	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39311	IO_board	Yes	No	Failed	L0_IO1	0.571429
39312	IO_board	Yes	No	Failed	L0_IO1	0.571429
39313	Logic_board	No	No	Operational	L0_IO0	1
39314	IO_board	No	No	Operational	L0_IO0	1
39315	IO_board	Yes	No	Failed	L0_IO1	0.571429
39316	IO_board	Yes	No	Failed	L0_IO1	0.571429
39317	IO_board	No	Yes	Failed	L1_IO0	0
39318	IO_board	Yes	No	Failed	L0_IO1	0.571429
39319	Logic_board	No	No	Operational	L0_IO0	1
39320	IO_board	Yes	No	Failed	L0_IO1	0.571429
39321	IO_board	Yes	No	Failed	L0_IO1	0.571429
39322	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39323	IO_board	Yes	No	Failed	L0_IO1	0.571429
39324	IO_board	Yes	No	Failed	L0_IO1	0.571429
39325	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39326	IO_board	Yes	No	Failed	L0_IO1	0.571429
39327	Logic_board	No	No	Operational	L0_IO0	1
39328	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39329	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39330	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39331	Logic_board	No	No	Operational	L0_IO0	1
39332	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39333	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39334	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39335	Logic_board	Yes	Yes	Failed	L0_IO0	1
39336	IO_board	Yes	No	Failed	L0_IO1	0.571429
39337	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39338	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39339	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39340	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39341	IO_board	Yes	No	Failed	L0_IO1	0.571429
39342	IO_board	Yes	No	Failed	L0_IO1	0.571429
39343	IO_board	Yes	No	Failed	L0_IO1	0.571429
39344	IO_board	Yes	No	Failed	L0_IO1	0.571429
39345	IO_board	Yes	No	Failed	L0_IO1	0.571429
39346	Logic_board	No	Yes	Failed	L1_IO0	0.428571
39347	Logic_board	No	No	Operational	L0_IO0	1
39348	Logic_board	No	No	Operational	L0_IO0	1
39349	IO_board	Yes	No	Failed	L0_IO1	0.571429
39350	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39351	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39352	Logic_board	No	No	Operational	L0_IO0	1
39353	Logic_board	Yes	Yes	Failed	L0_IO0	1
39354	IO_board	Yes	No	Failed	L0_IO1	0.571429
39355	Logic_board	Yes	Yes	Failed	L0_IO0	1
39356	Logic_board	No	No	Operational	L0_IO0	1
39357	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39358	IO_board	Yes	No	Failed	L0_IO1	0.571429
39359	Logic_board	No	No	Operational	L0_IO0	1
39360	IO_board	No	Yes	Failed	L1_IO0	0
39361	IO_board	Yes	No	Failed	L0_IO1	0.571429
39362	Logic_board	Yes	Yes	Failed	L0_IO0	1
39363	Logic_board	Yes	Yes	Failed	L0_IO0	1
39364	IO_board	Yes	No	Failed	L0_IO1	0.571429
39365	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39366	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39367	IO_board	Yes	No	Failed	L0_IO1	0.571429
39368	Logic_board	Yes	Yes	Failed	L0_IO0	1
39369	IO_board	No	No	Operational	L0_IO0	1
39370	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39371	IO_board	Yes	No	Failed	L0_IO1	0.571429
39372	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39373	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39374	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39375	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39376	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39377	IO_board	Yes	Yes	Failed	L0_IO0	1
39378	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39379	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39380	IO_board	Yes	No	Failed	L0_IO1	0.571429
39381	IO_board	Yes	No	Failed	L0_IO1	0.571429
39382	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39383	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39384	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39385	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39386	IO_board	Yes	No	Failed	L0_IO1	0.571429
39387	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39388	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39389	IO_board	No	No	Operational	L0_IO0	1
39390	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39391	Logic_board	Yes	Yes	Failed	L0_IO0	1
39392	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39393	IO_board	Yes	No	Failed	L0_IO1	0.571429
39394	Logic_board	Yes	Yes	Failed	L0_IO0	1
39395	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39396	Logic_board	Yes	No	Failed	L0_IO1	0.285714
39397	IO_board	No	No	Operational	L0_IO0	1
39398	IO_board	Yes	Yes	Failed	L0_IO0	1
39399	IO_board	No	No	Operational	L0_IO0	1
39400	Logic_board	Yes	No	Failed	L0_IO1	0.285714
