 IDnum	Installation_Type	Coal_Worker_Strike	Strike_Resolution	Strike_Intervention	Additional_Cost
8857	New_cleaner_coal	Yes	Lengthy	No	0.3
8858	Install_scrubbers	Yes	Quick	Yes	0.7
8859	Install_scrubbers	No	Quick	No	0.7
8860	Install_scrubbers	Yes	Quick	No	0.7
8861	New_cleaner_coal	No	Quick	No	1
8862	New_cleaner_coal	No	Quick	Yes	1
8863	New_cleaner_coal	No	Quick	No	1
8864	New_cleaner_coal	Yes	Quick	Yes	0.4
8865	Install_scrubbers	Yes	Quick	No	0.7
8866	Install_scrubbers	No	Quick	Yes	0.7
8867	New_cleaner_coal	Yes	Quick	Yes	0.4
8868	Install_scrubbers	Yes	Quick	Yes	0.7
8869	New_cleaner_coal	No	Lengthy	Yes	1
8870	Install_scrubbers	Yes	Quick	No	0.7
8871	Install_scrubbers	No	Quick	No	0.7
8872	Install_scrubbers	Yes	Lengthy	No	0.7
8873	New_cleaner_coal	Yes	Quick	Yes	0.4
8874	Install_scrubbers	Yes	Lengthy	No	0.7
8875	Install_scrubbers	Yes	Quick	Yes	0.7
8876	New_cleaner_coal	No	Quick	No	1
8877	Install_scrubbers	Yes	Quick	Yes	0.7
8878	Install_scrubbers	Yes	Quick	Yes	0.7
8879	New_cleaner_coal	No	Quick	Yes	1
8880	New_cleaner_coal	Yes	Quick	Yes	0.4
8881	Install_scrubbers	No	Quick	Yes	0.7
8882	Install_scrubbers	Yes	Quick	Yes	0.7
8883	Install_scrubbers	Yes	Quick	Yes	0.7
8884	New_cleaner_coal	Yes	Quick	No	0.7
8885	New_cleaner_coal	No	Quick	No	1
8886	New_cleaner_coal	Yes	Quick	No	0.7
8887	Install_scrubbers	No	Quick	Yes	0.7
8888	New_cleaner_coal	Yes	Quick	Yes	0.4
8889	Install_scrubbers	Yes	Lengthy	No	0.7
8890	Install_scrubbers	Yes	Quick	No	0.7
8891	Install_scrubbers	Yes	Quick	Yes	0.7
8892	New_cleaner_coal	No	Quick	No	1
8893	Install_scrubbers	Yes	Quick	No	0.7
8894	Install_scrubbers	Yes	Quick	Yes	0.7
8895	New_cleaner_coal	Yes	Quick	No	0.7
8896	Install_scrubbers	Yes	Quick	Yes	0.7
8897	New_cleaner_coal	Yes	Quick	No	0.7
8898	Install_scrubbers	Yes	Quick	Yes	0.7
8899	Install_scrubbers	No	Quick	Yes	0.7
8900	Install_scrubbers	Yes	Quick	No	0.7
8901	Install_scrubbers	No	Quick	No	0.7
8902	New_cleaner_coal	Yes	Quick	Yes	0.4
8903	Install_scrubbers	No	Lengthy	No	0.7
8904	Install_scrubbers	No	Lengthy	Yes	0.7
8905	New_cleaner_coal	No	Quick	Yes	1
8906	New_cleaner_coal	No	Quick	No	1
8907	New_cleaner_coal	Yes	Quick	Yes	0.4
8908	Install_scrubbers	Yes	Quick	No	0.7
8909	New_cleaner_coal	Yes	Quick	Yes	0.4
8910	Install_scrubbers	Yes	Quick	Yes	0.7
8911	Install_scrubbers	No	Quick	No	0.7
8912	Install_scrubbers	No	Quick	Yes	0.7
8913	Install_scrubbers	Yes	Quick	Yes	0.7
8914	New_cleaner_coal	No	Quick	Yes	1
8915	Install_scrubbers	Yes	Quick	No	0.7
8916	Install_scrubbers	Yes	Quick	No	0.7
8917	Install_scrubbers	No	Quick	Yes	0.7
8918	New_cleaner_coal	No	Quick	No	1
8919	New_cleaner_coal	Yes	Quick	No	0.7
8920	New_cleaner_coal	Yes	Quick	No	0.7
8921	New_cleaner_coal	Yes	Quick	Yes	0.4
8922	New_cleaner_coal	Yes	Quick	Yes	0.4
8923	New_cleaner_coal	No	Quick	Yes	1
8924	New_cleaner_coal	Yes	Quick	No	0.7
8925	New_cleaner_coal	No	Quick	No	1
8926	Install_scrubbers	No	Quick	Yes	0.7
8927	Install_scrubbers	Yes	Quick	Yes	0.7
8928	Install_scrubbers	No	Quick	Yes	0.7
8929	Install_scrubbers	Yes	Quick	No	0.7
8930	New_cleaner_coal	Yes	Quick	Yes	0.4
8931	Install_scrubbers	Yes	Quick	Yes	0.7
8932	Install_scrubbers	No	Lengthy	No	0.7
8933	Install_scrubbers	No	Quick	No	0.7
8934	New_cleaner_coal	Yes	Quick	Yes	0.4
8935	Install_scrubbers	Yes	Quick	Yes	0.7
8936	Install_scrubbers	No	Quick	No	0.7
8937	New_cleaner_coal	Yes	Quick	No	0.7
8938	New_cleaner_coal	Yes	Lengthy	No	0.3
8939	Install_scrubbers	No	Quick	Yes	0.7
8940	New_cleaner_coal	No	Lengthy	No	1
8941	Install_scrubbers	Yes	Lengthy	No	0.7
8942	Install_scrubbers	Yes	Quick	No	0.7
8943	New_cleaner_coal	Yes	Quick	No	0.7
8944	Install_scrubbers	No	Quick	Yes	0.7
8945	Install_scrubbers	Yes	Quick	No	0.7
8946	New_cleaner_coal	No	Quick	Yes	1
8947	New_cleaner_coal	Yes	Quick	Yes	0.4
8948	New_cleaner_coal	Yes	Quick	Yes	0.4
8949	New_cleaner_coal	No	Quick	No	1
8950	Install_scrubbers	No	Quick	No	0.7
8951	Install_scrubbers	No	Quick	Yes	0.7
8952	Install_scrubbers	No	Quick	Yes	0.7
8953	Install_scrubbers	Yes	Quick	No	0.7
8954	New_cleaner_coal	No	Quick	Yes	1
8955	Install_scrubbers	Yes	Quick	Yes	0.7
8956	New_cleaner_coal	Yes	Quick	No	0.7
8957	New_cleaner_coal	No	Quick	Yes	1
8958	Install_scrubbers	No	Quick	No	0.7
8959	New_cleaner_coal	Yes	Quick	Yes	0.4
8960	New_cleaner_coal	Yes	Quick	No	0.7
8961	Install_scrubbers	Yes	Lengthy	No	0.7
8962	Install_scrubbers	Yes	Lengthy	No	0.7
8963	Install_scrubbers	Yes	Lengthy	No	0.7
8964	New_cleaner_coal	No	Lengthy	Yes	1
8965	New_cleaner_coal	No	Lengthy	No	1
8966	New_cleaner_coal	No	Quick	Yes	1
8967	New_cleaner_coal	No	Quick	Yes	1
8968	New_cleaner_coal	No	Quick	Yes	1
8969	Install_scrubbers	No	Lengthy	No	0.7
8970	New_cleaner_coal	No	Quick	Yes	1
8971	Install_scrubbers	Yes	Lengthy	Yes	0.7
8972	New_cleaner_coal	No	Quick	No	1
8973	Install_scrubbers	Yes	Quick	Yes	0.7
8974	New_cleaner_coal	No	Quick	No	1
8975	Install_scrubbers	Yes	Quick	Yes	0.7
8976	Install_scrubbers	No	Lengthy	No	0.7
8977	Install_scrubbers	No	Lengthy	No	0.7
8978	New_cleaner_coal	No	Quick	No	1
8979	New_cleaner_coal	Yes	Quick	Yes	0.4
8980	New_cleaner_coal	No	Quick	No	1
8981	Install_scrubbers	Yes	Quick	No	0.7
8982	Install_scrubbers	No	Quick	Yes	0.7
8983	New_cleaner_coal	No	Lengthy	No	1
8984	Install_scrubbers	No	Quick	No	0.7
8985	New_cleaner_coal	Yes	Quick	No	0.7
8986	Install_scrubbers	Yes	Quick	Yes	0.7
8987	New_cleaner_coal	Yes	Quick	No	0.7
8988	Install_scrubbers	Yes	Quick	No	0.7
8989	New_cleaner_coal	No	Lengthy	No	1
8990	Install_scrubbers	No	Quick	Yes	0.7
8991	New_cleaner_coal	Yes	Quick	No	0.7
8992	New_cleaner_coal	No	Quick	Yes	1
8993	New_cleaner_coal	No	Quick	Yes	1
8994	New_cleaner_coal	No	Quick	Yes	1
8995	New_cleaner_coal	Yes	Quick	Yes	0.4
8996	New_cleaner_coal	Yes	Quick	Yes	0.4
8997	Install_scrubbers	Yes	Lengthy	Yes	0.7
8998	Install_scrubbers	Yes	Lengthy	No	0.7
8999	New_cleaner_coal	No	Lengthy	No	1
9000	Install_scrubbers	No	Quick	No	0.7
9001	New_cleaner_coal	No	Quick	Yes	1
9002	Install_scrubbers	Yes	Quick	Yes	0.7
9003	Install_scrubbers	No	Quick	Yes	0.7
9004	New_cleaner_coal	Yes	Lengthy	No	0.3
9005	New_cleaner_coal	Yes	Quick	Yes	0.4
9006	New_cleaner_coal	Yes	Quick	No	0.7
9007	New_cleaner_coal	No	Quick	No	1
9008	New_cleaner_coal	Yes	Quick	No	0.7
9009	New_cleaner_coal	Yes	Quick	Yes	0.4
9010	New_cleaner_coal	Yes	Quick	Yes	0.4
9011	New_cleaner_coal	Yes	Quick	No	0.7
9012	Install_scrubbers	No	Quick	Yes	0.7
9013	New_cleaner_coal	No	Quick	Yes	1
9014	New_cleaner_coal	No	Quick	Yes	1
9015	Install_scrubbers	Yes	Quick	Yes	0.7
9016	Install_scrubbers	Yes	Lengthy	No	0.7
9017	New_cleaner_coal	No	Quick	No	1
9018	New_cleaner_coal	No	Quick	No	1
9019	New_cleaner_coal	Yes	Quick	Yes	0.4
9020	Install_scrubbers	No	Quick	Yes	0.7
9021	Install_scrubbers	No	Quick	Yes	0.7
9022	Install_scrubbers	Yes	Quick	No	0.7
9023	New_cleaner_coal	Yes	Lengthy	No	0.3
9024	New_cleaner_coal	No	Quick	No	1
9025	New_cleaner_coal	Yes	Quick	Yes	0.4
9026	New_cleaner_coal	Yes	Quick	Yes	0.4
9027	Install_scrubbers	No	Quick	Yes	0.7
9028	New_cleaner_coal	No	Lengthy	No	1
9029	New_cleaner_coal	Yes	Lengthy	No	0.3
9030	Install_scrubbers	No	Quick	No	0.7
9031	New_cleaner_coal	No	Lengthy	No	1
9032	Install_scrubbers	No	Quick	Yes	0.7
9033	Install_scrubbers	No	Quick	Yes	0.7
9034	Install_scrubbers	Yes	Quick	No	0.7
9035	Install_scrubbers	No	Quick	Yes	0.7
9036	New_cleaner_coal	Yes	Lengthy	No	0.3
9037	New_cleaner_coal	No	Lengthy	No	1
9038	New_cleaner_coal	No	Quick	Yes	1
9039	New_cleaner_coal	Yes	Quick	Yes	0.4
9040	New_cleaner_coal	Yes	Quick	No	0.7
9041	New_cleaner_coal	No	Quick	No	1
9042	New_cleaner_coal	Yes	Lengthy	No	0.3
9043	New_cleaner_coal	Yes	Quick	Yes	0.4
9044	New_cleaner_coal	No	Quick	No	1
9045	New_cleaner_coal	Yes	Quick	No	0.7
9046	Install_scrubbers	Yes	Quick	Yes	0.7
9047	New_cleaner_coal	No	Lengthy	Yes	1
9048	New_cleaner_coal	Yes	Quick	Yes	0.4
9049	New_cleaner_coal	Yes	Quick	Yes	0.4
9050	New_cleaner_coal	No	Lengthy	No	1
9051	New_cleaner_coal	No	Lengthy	No	1
9052	Install_scrubbers	No	Lengthy	No	0.7
9053	Install_scrubbers	Yes	Quick	No	0.7
9054	Install_scrubbers	No	Quick	Yes	0.7
9055	New_cleaner_coal	No	Lengthy	No	1
9056	Install_scrubbers	Yes	Quick	Yes	0.7
9057	Install_scrubbers	Yes	Quick	Yes	0.7
9058	Install_scrubbers	Yes	Lengthy	No	0.7
9059	Install_scrubbers	Yes	Lengthy	No	0.7
9060	New_cleaner_coal	Yes	Quick	Yes	0.4
9061	Install_scrubbers	No	Quick	No	0.7
9062	Install_scrubbers	No	Quick	Yes	0.7
9063	Install_scrubbers	Yes	Lengthy	No	0.7
9064	Install_scrubbers	No	Lengthy	No	0.7
9065	New_cleaner_coal	No	Quick	No	1
9066	Install_scrubbers	No	Quick	Yes	0.7
9067	New_cleaner_coal	Yes	Quick	No	0.7
9068	Install_scrubbers	No	Quick	No	0.7
9069	New_cleaner_coal	Yes	Quick	Yes	0.4
9070	New_cleaner_coal	Yes	Quick	Yes	0.4
9071	Install_scrubbers	Yes	Quick	No	0.7
9072	New_cleaner_coal	No	Quick	Yes	1
9073	New_cleaner_coal	Yes	Lengthy	Yes	0
9074	Install_scrubbers	Yes	Lengthy	No	0.7
9075	Install_scrubbers	No	Quick	Yes	0.7
9076	Install_scrubbers	No	Quick	No	0.7
9077	Install_scrubbers	Yes	Lengthy	No	0.7
9078	Install_scrubbers	Yes	Lengthy	No	0.7
9079	Install_scrubbers	Yes	Quick	Yes	0.7
9080	New_cleaner_coal	No	Quick	No	1
9081	New_cleaner_coal	Yes	Quick	Yes	0.4
9082	Install_scrubbers	No	Quick	Yes	0.7
9083	New_cleaner_coal	Yes	Quick	No	0.7
9084	Install_scrubbers	No	Quick	No	0.7
9085	New_cleaner_coal	Yes	Quick	Yes	0.4
9086	New_cleaner_coal	Yes	Quick	No	0.7
9087	New_cleaner_coal	No	Quick	No	1
9088	Install_scrubbers	Yes	Quick	Yes	0.7
9089	New_cleaner_coal	Yes	Quick	No	0.7
9090	New_cleaner_coal	Yes	Quick	Yes	0.4
9091	Install_scrubbers	Yes	Lengthy	Yes	0.7
9092	Install_scrubbers	No	Quick	No	0.7
9093	Install_scrubbers	Yes	Lengthy	Yes	0.7
9094	New_cleaner_coal	No	Quick	No	1
9095	Install_scrubbers	Yes	Quick	Yes	0.7
9096	New_cleaner_coal	Yes	Quick	Yes	0.4
9097	New_cleaner_coal	Yes	Quick	Yes	0.4
9098	New_cleaner_coal	Yes	Quick	Yes	0.4
9099	Install_scrubbers	No	Quick	Yes	0.7
9100	Install_scrubbers	No	Quick	Yes	0.7
9101	New_cleaner_coal	No	Quick	Yes	1
9102	New_cleaner_coal	Yes	Quick	Yes	0.4
9103	Install_scrubbers	No	Quick	No	0.7
9104	Install_scrubbers	Yes	Quick	Yes	0.7
9105	Install_scrubbers	Yes	Quick	Yes	0.7
9106	Install_scrubbers	Yes	Quick	Yes	0.7
9107	Install_scrubbers	Yes	Quick	Yes	0.7
9108	Install_scrubbers	No	Quick	Yes	0.7
9109	New_cleaner_coal	Yes	Quick	Yes	0.4
9110	New_cleaner_coal	Yes	Quick	Yes	0.4
9111	Install_scrubbers	Yes	Quick	No	0.7
9112	New_cleaner_coal	No	Quick	No	1
9113	Install_scrubbers	No	Quick	No	0.7
9114	New_cleaner_coal	No	Quick	No	1
9115	Install_scrubbers	Yes	Quick	No	0.7
9116	New_cleaner_coal	Yes	Quick	No	0.7
9117	Install_scrubbers	No	Lengthy	No	0.7
9118	New_cleaner_coal	No	Quick	Yes	1
9119	New_cleaner_coal	Yes	Quick	No	0.7
9120	Install_scrubbers	Yes	Lengthy	No	0.7
9121	Install_scrubbers	No	Quick	Yes	0.7
9122	New_cleaner_coal	Yes	Quick	No	0.7
9123	New_cleaner_coal	Yes	Lengthy	No	0.3
9124	Install_scrubbers	No	Quick	Yes	0.7
9125	New_cleaner_coal	Yes	Quick	Yes	0.4
9126	Install_scrubbers	No	Quick	No	0.7
9127	Install_scrubbers	No	Lengthy	No	0.7
9128	Install_scrubbers	No	Quick	Yes	0.7
9129	New_cleaner_coal	Yes	Lengthy	No	0.3
9130	New_cleaner_coal	No	Quick	No	1
9131	New_cleaner_coal	Yes	Quick	Yes	0.4
9132	New_cleaner_coal	No	Quick	Yes	1
9133	New_cleaner_coal	No	Lengthy	No	1
9134	New_cleaner_coal	No	Quick	Yes	1
9135	Install_scrubbers	Yes	Quick	No	0.7
9136	Install_scrubbers	No	Quick	No	0.7
9137	New_cleaner_coal	Yes	Quick	Yes	0.4
9138	New_cleaner_coal	No	Quick	No	1
9139	Install_scrubbers	Yes	Quick	Yes	0.7
9140	New_cleaner_coal	Yes	Quick	Yes	0.4
9141	Install_scrubbers	Yes	Quick	Yes	0.7
9142	Install_scrubbers	Yes	Quick	No	0.7
9143	Install_scrubbers	Yes	Quick	Yes	0.7
9144	Install_scrubbers	No	Quick	Yes	0.7
9145	Install_scrubbers	Yes	Lengthy	No	0.7
9146	New_cleaner_coal	Yes	Quick	Yes	0.4
9147	New_cleaner_coal	Yes	Quick	Yes	0.4
9148	Install_scrubbers	Yes	Quick	Yes	0.7
9149	Install_scrubbers	No	Lengthy	No	0.7
9150	Install_scrubbers	No	Quick	Yes	0.7
9151	Install_scrubbers	Yes	Quick	Yes	0.7
9152	New_cleaner_coal	No	Lengthy	No	1
9153	Install_scrubbers	No	Quick	Yes	0.7
9154	New_cleaner_coal	Yes	Quick	No	0.7
9155	Install_scrubbers	No	Lengthy	No	0.7
9156	New_cleaner_coal	Yes	Lengthy	No	0.3
9157	Install_scrubbers	No	Quick	Yes	0.7
9158	New_cleaner_coal	Yes	Quick	No	0.7
9159	New_cleaner_coal	Yes	Quick	Yes	0.4
9160	New_cleaner_coal	No	Quick	No	1
9161	New_cleaner_coal	No	Lengthy	No	1
9162	New_cleaner_coal	Yes	Quick	Yes	0.4
9163	Install_scrubbers	Yes	Quick	Yes	0.7
9164	New_cleaner_coal	Yes	Quick	Yes	0.4
9165	Install_scrubbers	Yes	Quick	No	0.7
9166	Install_scrubbers	Yes	Quick	No	0.7
9167	New_cleaner_coal	Yes	Quick	Yes	0.4
9168	Install_scrubbers	Yes	Quick	No	0.7
9169	New_cleaner_coal	Yes	Quick	No	0.7
9170	New_cleaner_coal	No	Quick	Yes	1
9171	New_cleaner_coal	Yes	Quick	No	0.7
9172	New_cleaner_coal	Yes	Quick	Yes	0.4
9173	Install_scrubbers	No	Quick	No	0.7
9174	Install_scrubbers	No	Quick	Yes	0.7
9175	Install_scrubbers	No	Quick	No	0.7
9176	Install_scrubbers	No	Quick	Yes	0.7
9177	New_cleaner_coal	No	Quick	Yes	1
9178	Install_scrubbers	No	Quick	No	0.7
9179	Install_scrubbers	Yes	Quick	Yes	0.7
9180	New_cleaner_coal	Yes	Quick	Yes	0.4
9181	New_cleaner_coal	Yes	Lengthy	No	0.3
9182	Install_scrubbers	No	Quick	No	0.7
9183	New_cleaner_coal	No	Quick	Yes	1
9184	Install_scrubbers	Yes	Quick	No	0.7
9185	Install_scrubbers	No	Quick	Yes	0.7
9186	New_cleaner_coal	No	Lengthy	No	1
9187	Install_scrubbers	Yes	Quick	Yes	0.7
9188	New_cleaner_coal	No	Quick	Yes	1
9189	Install_scrubbers	No	Quick	Yes	0.7
9190	Install_scrubbers	No	Quick	No	0.7
9191	Install_scrubbers	No	Lengthy	No	0.7
9192	Install_scrubbers	Yes	Lengthy	No	0.7
9193	New_cleaner_coal	No	Quick	No	1
9194	New_cleaner_coal	Yes	Quick	Yes	0.4
9195	New_cleaner_coal	No	Quick	No	1
9196	Install_scrubbers	Yes	Quick	No	0.7
9197	Install_scrubbers	Yes	Quick	Yes	0.7
9198	New_cleaner_coal	Yes	Quick	Yes	0.4
9199	New_cleaner_coal	Yes	Quick	No	0.7
9200	Install_scrubbers	Yes	Quick	No	0.7
9201	New_cleaner_coal	Yes	Lengthy	No	0.3
9202	Install_scrubbers	Yes	Quick	No	0.7
9203	Install_scrubbers	Yes	Quick	No	0.7
9204	New_cleaner_coal	Yes	Quick	Yes	0.4
9205	Install_scrubbers	No	Quick	Yes	0.7
9206	New_cleaner_coal	Yes	Lengthy	No	0.3
9207	Install_scrubbers	No	Quick	Yes	0.7
9208	Install_scrubbers	Yes	Quick	Yes	0.7
9209	Install_scrubbers	Yes	Quick	Yes	0.7
9210	Install_scrubbers	Yes	Lengthy	No	0.7
9211	Install_scrubbers	Yes	Quick	Yes	0.7
9212	New_cleaner_coal	Yes	Quick	No	0.7
9213	New_cleaner_coal	No	Quick	Yes	1
9214	New_cleaner_coal	Yes	Quick	No	0.7
9215	New_cleaner_coal	No	Quick	No	1
9216	New_cleaner_coal	No	Quick	No	1
9217	New_cleaner_coal	No	Quick	Yes	1
9218	New_cleaner_coal	Yes	Quick	No	0.7
9219	New_cleaner_coal	No	Lengthy	No	1
9220	Install_scrubbers	Yes	Quick	Yes	0.7
9221	New_cleaner_coal	Yes	Quick	No	0.7
9222	New_cleaner_coal	Yes	Quick	No	0.7
9223	Install_scrubbers	Yes	Quick	Yes	0.7
9224	New_cleaner_coal	No	Quick	Yes	1
9225	Install_scrubbers	Yes	Quick	Yes	0.7
9226	New_cleaner_coal	Yes	Quick	Yes	0.4
9227	Install_scrubbers	Yes	Quick	Yes	0.7
9228	Install_scrubbers	Yes	Quick	Yes	0.7
9229	New_cleaner_coal	Yes	Quick	Yes	0.4
9230	New_cleaner_coal	Yes	Quick	Yes	0.4
9231	New_cleaner_coal	No	Quick	No	1
9232	Install_scrubbers	No	Quick	No	0.7
9233	Install_scrubbers	No	Quick	No	0.7
9234	New_cleaner_coal	No	Quick	No	1
9235	New_cleaner_coal	No	Quick	Yes	1
9236	Install_scrubbers	No	Quick	Yes	0.7
9237	Install_scrubbers	Yes	Quick	No	0.7
9238	Install_scrubbers	Yes	Lengthy	No	0.7
9239	New_cleaner_coal	No	Quick	Yes	1
9240	New_cleaner_coal	No	Quick	Yes	1
9241	New_cleaner_coal	No	Quick	Yes	1
9242	New_cleaner_coal	No	Quick	No	1
9243	Install_scrubbers	Yes	Quick	Yes	0.7
9244	Install_scrubbers	Yes	Lengthy	No	0.7
9245	Install_scrubbers	Yes	Quick	Yes	0.7
9246	Install_scrubbers	No	Quick	Yes	0.7
9247	New_cleaner_coal	No	Lengthy	No	1
9248	New_cleaner_coal	Yes	Quick	Yes	0.4
9249	New_cleaner_coal	Yes	Quick	No	0.7
9250	New_cleaner_coal	Yes	Quick	Yes	0.4
9251	Install_scrubbers	No	Quick	No	0.7
9252	New_cleaner_coal	Yes	Lengthy	Yes	0
9253	Install_scrubbers	Yes	Quick	No	0.7
9254	Install_scrubbers	Yes	Quick	Yes	0.7
9255	New_cleaner_coal	Yes	Lengthy	No	0.3
9256	Install_scrubbers	Yes	Quick	Yes	0.7
9257	New_cleaner_coal	No	Quick	Yes	1
9258	New_cleaner_coal	Yes	Quick	Yes	0.4
9259	New_cleaner_coal	Yes	Quick	Yes	0.4
9260	New_cleaner_coal	Yes	Quick	No	0.7
9261	New_cleaner_coal	No	Quick	Yes	1
9262	Install_scrubbers	Yes	Quick	Yes	0.7
9263	New_cleaner_coal	Yes	Quick	No	0.7
9264	New_cleaner_coal	No	Quick	Yes	1
9265	New_cleaner_coal	Yes	Quick	Yes	0.4
9266	Install_scrubbers	Yes	Quick	Yes	0.7
9267	Install_scrubbers	No	Quick	Yes	0.7
9268	New_cleaner_coal	No	Lengthy	No	1
9269	New_cleaner_coal	No	Quick	No	1
9270	Install_scrubbers	Yes	Quick	Yes	0.7
9271	Install_scrubbers	No	Quick	Yes	0.7
9272	New_cleaner_coal	No	Quick	Yes	1
9273	New_cleaner_coal	Yes	Quick	No	0.7
9274	New_cleaner_coal	Yes	Lengthy	Yes	0
9275	New_cleaner_coal	No	Quick	No	1
9276	Install_scrubbers	No	Quick	Yes	0.7
9277	New_cleaner_coal	Yes	Quick	Yes	0.4
9278	New_cleaner_coal	Yes	Quick	No	0.7
9279	New_cleaner_coal	No	Lengthy	No	1
9280	New_cleaner_coal	Yes	Quick	Yes	0.4
9281	Install_scrubbers	Yes	Quick	Yes	0.7
9282	Install_scrubbers	No	Quick	Yes	0.7
9283	New_cleaner_coal	Yes	Quick	No	0.7
9284	New_cleaner_coal	Yes	Quick	Yes	0.4
9285	New_cleaner_coal	Yes	Lengthy	No	0.3
9286	New_cleaner_coal	Yes	Quick	Yes	0.4
9287	Install_scrubbers	No	Lengthy	No	0.7
9288	New_cleaner_coal	Yes	Quick	Yes	0.4
9289	New_cleaner_coal	Yes	Quick	Yes	0.4
9290	New_cleaner_coal	Yes	Quick	No	0.7
9291	New_cleaner_coal	Yes	Lengthy	No	0.3
9292	New_cleaner_coal	Yes	Lengthy	No	0.3
9293	Install_scrubbers	Yes	Lengthy	No	0.7
9294	New_cleaner_coal	Yes	Lengthy	No	0.3
9295	New_cleaner_coal	No	Quick	Yes	1
9296	Install_scrubbers	No	Quick	No	0.7
9297	Install_scrubbers	Yes	Quick	Yes	0.7
9298	Install_scrubbers	Yes	Quick	Yes	0.7
9299	Install_scrubbers	Yes	Quick	Yes	0.7
9300	New_cleaner_coal	No	Quick	No	1
9301	Install_scrubbers	Yes	Quick	No	0.7
9302	Install_scrubbers	No	Quick	No	0.7
9303	New_cleaner_coal	No	Lengthy	No	1
9304	Install_scrubbers	No	Quick	Yes	0.7
9305	New_cleaner_coal	No	Quick	No	1
9306	Install_scrubbers	No	Lengthy	No	0.7
9307	New_cleaner_coal	No	Quick	No	1
9308	Install_scrubbers	Yes	Quick	No	0.7
9309	Install_scrubbers	Yes	Lengthy	No	0.7
9310	New_cleaner_coal	No	Quick	No	1
9311	Install_scrubbers	No	Quick	No	0.7
9312	New_cleaner_coal	No	Lengthy	No	1
9313	Install_scrubbers	No	Quick	Yes	0.7
9314	Install_scrubbers	Yes	Quick	No	0.7
9315	Install_scrubbers	Yes	Quick	Yes	0.7
9316	Install_scrubbers	Yes	Lengthy	No	0.7
9317	Install_scrubbers	No	Quick	No	0.7
9318	Install_scrubbers	Yes	Quick	Yes	0.7
9319	Install_scrubbers	Yes	Quick	Yes	0.7
9320	New_cleaner_coal	Yes	Quick	Yes	0.4
9321	Install_scrubbers	No	Quick	No	0.7
9322	New_cleaner_coal	Yes	Lengthy	No	0.3
9323	Install_scrubbers	No	Lengthy	No	0.7
9324	Install_scrubbers	Yes	Quick	Yes	0.7
9325	Install_scrubbers	Yes	Quick	Yes	0.7
9326	Install_scrubbers	Yes	Quick	Yes	0.7
9327	New_cleaner_coal	No	Quick	Yes	1
9328	Install_scrubbers	Yes	Quick	Yes	0.7
9329	New_cleaner_coal	No	Quick	No	1
9330	New_cleaner_coal	Yes	Quick	No	0.7
9331	Install_scrubbers	No	Lengthy	Yes	0.7
9332	New_cleaner_coal	No	Quick	No	1
9333	New_cleaner_coal	No	Quick	Yes	1
9334	Install_scrubbers	No	Quick	Yes	0.7
9335	New_cleaner_coal	No	Quick	Yes	1
9336	New_cleaner_coal	No	Quick	No	1
9337	Install_scrubbers	Yes	Quick	No	0.7
9338	Install_scrubbers	No	Quick	No	0.7
9339	Install_scrubbers	No	Quick	No	0.7
9340	New_cleaner_coal	Yes	Quick	Yes	0.4
9341	New_cleaner_coal	No	Lengthy	No	1
9342	New_cleaner_coal	No	Quick	Yes	1
9343	Install_scrubbers	Yes	Quick	No	0.7
9344	Install_scrubbers	No	Quick	Yes	0.7
9345	New_cleaner_coal	No	Quick	Yes	1
9346	New_cleaner_coal	Yes	Quick	Yes	0.4
9347	Install_scrubbers	No	Quick	No	0.7
9348	New_cleaner_coal	Yes	Quick	Yes	0.4
9349	Install_scrubbers	Yes	Quick	No	0.7
9350	Install_scrubbers	Yes	Lengthy	No	0.7
9351	Install_scrubbers	No	Quick	Yes	0.7
9352	Install_scrubbers	Yes	Lengthy	No	0.7
9353	Install_scrubbers	No	Lengthy	No	0.7
9354	New_cleaner_coal	Yes	Quick	Yes	0.4
9355	Install_scrubbers	Yes	Lengthy	No	0.7
9356	New_cleaner_coal	No	Lengthy	Yes	1
9357	New_cleaner_coal	No	Quick	Yes	1
9358	New_cleaner_coal	No	Lengthy	No	1
9359	Install_scrubbers	Yes	Quick	Yes	0.7
9360	Install_scrubbers	Yes	Quick	No	0.7
9361	New_cleaner_coal	Yes	Quick	No	0.7
9362	New_cleaner_coal	No	Quick	Yes	1
9363	New_cleaner_coal	Yes	Quick	Yes	0.4
9364	New_cleaner_coal	No	Quick	Yes	1
9365	Install_scrubbers	No	Quick	Yes	0.7
9366	Install_scrubbers	No	Quick	No	0.7
9367	Install_scrubbers	Yes	Quick	No	0.7
9368	New_cleaner_coal	Yes	Lengthy	No	0.3
9369	New_cleaner_coal	Yes	Quick	Yes	0.4
9370	Install_scrubbers	Yes	Quick	Yes	0.7
9371	New_cleaner_coal	Yes	Quick	Yes	0.4
9372	New_cleaner_coal	Yes	Quick	Yes	0.4
9373	New_cleaner_coal	Yes	Quick	Yes	0.4
9374	Install_scrubbers	No	Quick	No	0.7
9375	New_cleaner_coal	No	Quick	No	1
9376	New_cleaner_coal	Yes	Quick	Yes	0.4
9377	Install_scrubbers	No	Lengthy	No	0.7
9378	New_cleaner_coal	Yes	Quick	No	0.7
9379	Install_scrubbers	Yes	Quick	No	0.7
9380	Install_scrubbers	Yes	Quick	Yes	0.7
9381	Install_scrubbers	Yes	Quick	No	0.7
