 IDnum	Economical_State	Export_Decision	U
9245	Same	Now	1
9246	Severely_bad	After_6_mos	0.468323
9247	Slightly_worse	Now	0.750073
9248	Severely_bad	After_12_mos	0.429236
9249	Slightly_worse	Now	0.750073
9250	Same	Now	1
9251	Same	After_12_mos	0.267655
9252	Same	After_12_mos	0.267655
9253	Same	After_12_mos	0.267655
9254	Severely_bad	After_12_mos	0.429236
9255	Slightly_worse	Now	0.750073
9256	Severely_bad	After_12_mos	0.429236
9257	Severely_bad	Now	0
9258	Slightly_worse	Now	0.750073
9259	Same	After_6_mos	0.892473
9260	Same	After_6_mos	0.892473
9261	Severely_bad	After_12_mos	0.429236
9262	Same	After_12_mos	0.267655
9263	Same	After_6_mos	0.892473
9264	Slightly_worse	After_12_mos	0.622203
9265	Same	After_12_mos	0.267655
9266	Severely_bad	Now	0
9267	Severely_bad	Now	0
9268	Same	After_12_mos	0.267655
9269	Same	After_6_mos	0.892473
9270	Same	Now	1
9271	Same	Now	1
9272	Same	After_6_mos	0.892473
9273	Same	After_12_mos	0.267655
9274	Same	Now	1
9275	Severely_bad	After_12_mos	0.429236
9276	Same	After_6_mos	0.892473
9277	Same	After_6_mos	0.892473
9278	Same	After_6_mos	0.892473
9279	Severely_bad	After_12_mos	0.429236
9280	Slightly_worse	Now	0.750073
9281	Slightly_worse	After_12_mos	0.622203
9282	Severely_bad	After_6_mos	0.468323
9283	Same	After_12_mos	0.267655
9284	Severely_bad	Now	0
9285	Severely_bad	After_12_mos	0.429236
9286	Same	Now	1
9287	Slightly_worse	After_12_mos	0.622203
9288	Slightly_worse	Now	0.750073
9289	Severely_bad	Now	0
9290	Same	Now	1
9291	Slightly_worse	After_6_mos	0.697762
9292	Severely_bad	After_12_mos	0.429236
9293	Same	After_6_mos	0.892473
9294	Severely_bad	After_6_mos	0.468323
9295	Slightly_worse	After_12_mos	0.622203
9296	Slightly_worse	Now	0.750073
9297	Same	Now	1
9298	Slightly_worse	Now	0.750073
9299	Same	Now	1
9300	Same	Now	1
9301	Same	After_6_mos	0.892473
9302	Same	After_6_mos	0.892473
9303	Slightly_worse	After_12_mos	0.622203
9304	Severely_bad	After_12_mos	0.429236
9305	Severely_bad	After_12_mos	0.429236
9306	Same	After_12_mos	0.267655
9307	Severely_bad	After_12_mos	0.429236
9308	Slightly_worse	Now	0.750073
9309	Severely_bad	Now	0
9310	Severely_bad	Now	0
9311	Same	Now	1
9312	Same	After_12_mos	0.267655
9313	Same	Now	1
9314	Same	Now	1
9315	Slightly_worse	Now	0.750073
9316	Severely_bad	After_12_mos	0.429236
9317	Severely_bad	After_12_mos	0.429236
9318	Same	Now	1
9319	Slightly_worse	After_12_mos	0.622203
9320	Same	After_12_mos	0.267655
9321	Slightly_worse	After_12_mos	0.622203
9322	Slightly_worse	After_12_mos	0.622203
9323	Same	After_6_mos	0.892473
9324	Slightly_worse	After_6_mos	0.697762
9325	Severely_bad	After_12_mos	0.429236
9326	Slightly_worse	Now	0.750073
9327	Slightly_worse	After_12_mos	0.622203
9328	Slightly_worse	After_12_mos	0.622203
9329	Same	After_12_mos	0.267655
9330	Same	After_12_mos	0.267655
9331	Slightly_worse	Now	0.750073
9332	Slightly_worse	Now	0.750073
9333	Severely_bad	After_12_mos	0.429236
9334	Same	After_12_mos	0.267655
9335	Same	Now	1
9336	Same	Now	1
9337	Severely_bad	Now	0
9338	Severely_bad	After_12_mos	0.429236
9339	Same	After_12_mos	0.267655
9340	Same	After_12_mos	0.267655
9341	Slightly_worse	After_6_mos	0.697762
9342	Severely_bad	Now	0
9343	Same	After_6_mos	0.892473
9344	Same	Now	1
9345	Severely_bad	After_6_mos	0.468323
9346	Slightly_worse	After_12_mos	0.622203
9347	Severely_bad	After_12_mos	0.429236
9348	Severely_bad	After_12_mos	0.429236
9349	Same	Now	1
9350	Same	After_6_mos	0.892473
9351	Slightly_worse	After_12_mos	0.622203
9352	Same	After_12_mos	0.267655
9353	Slightly_worse	Now	0.750073
9354	Severely_bad	After_6_mos	0.468323
9355	Severely_bad	After_12_mos	0.429236
9356	Severely_bad	After_6_mos	0.468323
9357	Severely_bad	After_12_mos	0.429236
9358	Same	Now	1
9359	Severely_bad	After_12_mos	0.429236
9360	Slightly_worse	After_12_mos	0.622203
9361	Slightly_worse	After_12_mos	0.622203
9362	Same	Now	1
9363	Same	After_12_mos	0.267655
9364	Severely_bad	After_6_mos	0.468323
9365	Severely_bad	After_6_mos	0.468323
9366	Same	Now	1
9367	Slightly_worse	After_12_mos	0.622203
9368	Severely_bad	After_6_mos	0.468323
9369	Same	After_6_mos	0.892473
9370	Slightly_worse	After_12_mos	0.622203
9371	Slightly_worse	After_12_mos	0.622203
9372	Same	Now	1
9373	Severely_bad	Now	0
9374	Severely_bad	After_12_mos	0.429236
9375	Severely_bad	Now	0
9376	Same	After_6_mos	0.892473
9377	Slightly_worse	After_6_mos	0.697762
9378	Severely_bad	After_12_mos	0.429236
9379	Slightly_worse	After_6_mos	0.697762
9380	Same	Now	1
9381	Same	After_12_mos	0.267655
9382	Slightly_worse	Now	0.750073
9383	Same	After_12_mos	0.267655
9384	Same	After_6_mos	0.892473
9385	Severely_bad	After_6_mos	0.468323
9386	Same	After_12_mos	0.267655
9387	Severely_bad	After_6_mos	0.468323
9388	Severely_bad	Now	0
9389	Same	After_6_mos	0.892473
9390	Same	After_6_mos	0.892473
9391	Slightly_worse	After_12_mos	0.622203
9392	Severely_bad	After_6_mos	0.468323
9393	Slightly_worse	After_6_mos	0.697762
9394	Same	After_12_mos	0.267655
9395	Slightly_worse	Now	0.750073
9396	Same	After_12_mos	0.267655
9397	Slightly_worse	After_12_mos	0.622203
9398	Slightly_worse	After_12_mos	0.622203
9399	Same	Now	1
9400	Severely_bad	After_12_mos	0.429236
9401	Same	After_6_mos	0.892473
9402	Severely_bad	After_12_mos	0.429236
9403	Slightly_worse	After_6_mos	0.697762
9404	Same	After_6_mos	0.892473
9405	Slightly_worse	Now	0.750073
9406	Severely_bad	After_6_mos	0.468323
9407	Same	After_6_mos	0.892473
9408	Slightly_worse	After_12_mos	0.622203
9409	Severely_bad	After_6_mos	0.468323
9410	Same	After_6_mos	0.892473
9411	Same	Now	1
9412	Slightly_worse	After_6_mos	0.697762
9413	Slightly_worse	After_12_mos	0.622203
9414	Same	After_12_mos	0.267655
9415	Same	After_12_mos	0.267655
9416	Slightly_worse	After_6_mos	0.697762
9417	Slightly_worse	After_6_mos	0.697762
9418	Same	After_6_mos	0.892473
9419	Slightly_worse	After_6_mos	0.697762
9420	Severely_bad	Now	0
9421	Same	After_6_mos	0.892473
9422	Same	After_12_mos	0.267655
9423	Severely_bad	Now	0
9424	Slightly_worse	After_12_mos	0.622203
9425	Severely_bad	Now	0
9426	Severely_bad	After_6_mos	0.468323
9427	Same	Now	1
9428	Severely_bad	After_12_mos	0.429236
9429	Same	After_6_mos	0.892473
9430	Slightly_worse	After_6_mos	0.697762
9431	Same	After_12_mos	0.267655
9432	Severely_bad	After_6_mos	0.468323
9433	Slightly_worse	After_12_mos	0.622203
9434	Severely_bad	After_6_mos	0.468323
9435	Slightly_worse	After_6_mos	0.697762
9436	Severely_bad	After_12_mos	0.429236
9437	Same	After_6_mos	0.892473
9438	Severely_bad	After_6_mos	0.468323
9439	Slightly_worse	Now	0.750073
9440	Same	Now	1
9441	Severely_bad	After_12_mos	0.429236
9442	Slightly_worse	After_6_mos	0.697762
9443	Same	After_12_mos	0.267655
9444	Same	After_6_mos	0.892473
9445	Slightly_worse	After_6_mos	0.697762
9446	Same	After_12_mos	0.267655
9447	Slightly_worse	After_6_mos	0.697762
9448	Severely_bad	After_6_mos	0.468323
9449	Slightly_worse	Now	0.750073
9450	Same	After_12_mos	0.267655
9451	Slightly_worse	After_12_mos	0.622203
9452	Severely_bad	After_6_mos	0.468323
9453	Slightly_worse	After_12_mos	0.622203
9454	Severely_bad	After_6_mos	0.468323
9455	Same	Now	1
9456	Same	After_12_mos	0.267655
9457	Slightly_worse	Now	0.750073
9458	Same	After_6_mos	0.892473
9459	Severely_bad	After_6_mos	0.468323
9460	Same	After_6_mos	0.892473
9461	Same	Now	1
9462	Same	Now	1
9463	Slightly_worse	Now	0.750073
9464	Same	After_12_mos	0.267655
9465	Slightly_worse	After_12_mos	0.622203
9466	Slightly_worse	After_6_mos	0.697762
9467	Severely_bad	After_6_mos	0.468323
9468	Severely_bad	After_12_mos	0.429236
9469	Same	Now	1
9470	Slightly_worse	After_12_mos	0.622203
9471	Same	Now	1
9472	Slightly_worse	After_6_mos	0.697762
9473	Slightly_worse	After_12_mos	0.622203
9474	Slightly_worse	Now	0.750073
9475	Severely_bad	After_6_mos	0.468323
9476	Slightly_worse	Now	0.750073
9477	Severely_bad	Now	0
9478	Slightly_worse	After_12_mos	0.622203
9479	Same	Now	1
9480	Slightly_worse	After_6_mos	0.697762
9481	Severely_bad	After_6_mos	0.468323
9482	Severely_bad	Now	0
9483	Slightly_worse	After_6_mos	0.697762
9484	Severely_bad	Now	0
9485	Severely_bad	After_6_mos	0.468323
9486	Slightly_worse	Now	0.750073
9487	Slightly_worse	After_6_mos	0.697762
9488	Slightly_worse	After_6_mos	0.697762
9489	Severely_bad	Now	0
9490	Slightly_worse	After_12_mos	0.622203
9491	Same	After_6_mos	0.892473
9492	Same	After_12_mos	0.267655
9493	Slightly_worse	After_12_mos	0.622203
9494	Slightly_worse	After_6_mos	0.697762
9495	Severely_bad	After_6_mos	0.468323
9496	Severely_bad	After_6_mos	0.468323
9497	Slightly_worse	After_6_mos	0.697762
9498	Same	Now	1
9499	Same	After_6_mos	0.892473
9500	Same	After_6_mos	0.892473
9501	Severely_bad	After_12_mos	0.429236
9502	Same	After_12_mos	0.267655
9503	Severely_bad	Now	0
9504	Severely_bad	After_12_mos	0.429236
9505	Severely_bad	After_6_mos	0.468323
9506	Slightly_worse	After_12_mos	0.622203
9507	Slightly_worse	Now	0.750073
9508	Severely_bad	After_12_mos	0.429236
9509	Severely_bad	Now	0
9510	Same	After_6_mos	0.892473
9511	Same	Now	1
9512	Slightly_worse	Now	0.750073
9513	Severely_bad	After_6_mos	0.468323
9514	Same	Now	1
9515	Same	After_12_mos	0.267655
9516	Severely_bad	After_6_mos	0.468323
9517	Severely_bad	After_6_mos	0.468323
9518	Slightly_worse	After_12_mos	0.622203
9519	Same	After_12_mos	0.267655
9520	Slightly_worse	Now	0.750073
9521	Same	Now	1
9522	Same	After_6_mos	0.892473
9523	Severely_bad	Now	0
9524	Same	Now	1
9525	Slightly_worse	After_12_mos	0.622203
9526	Severely_bad	After_6_mos	0.468323
9527	Slightly_worse	After_12_mos	0.622203
9528	Severely_bad	Now	0
9529	Severely_bad	After_6_mos	0.468323
9530	Severely_bad	Now	0
9531	Slightly_worse	Now	0.750073
9532	Same	After_12_mos	0.267655
9533	Slightly_worse	Now	0.750073
9534	Severely_bad	After_12_mos	0.429236
9535	Same	After_12_mos	0.267655
9536	Slightly_worse	Now	0.750073
9537	Slightly_worse	After_12_mos	0.622203
9538	Severely_bad	After_6_mos	0.468323
9539	Slightly_worse	After_6_mos	0.697762
9540	Same	Now	1
9541	Severely_bad	Now	0
9542	Same	After_6_mos	0.892473
9543	Same	After_6_mos	0.892473
9544	Severely_bad	After_6_mos	0.468323
9545	Same	After_12_mos	0.267655
9546	Severely_bad	Now	0
9547	Severely_bad	Now	0
9548	Severely_bad	Now	0
9549	Same	After_12_mos	0.267655
9550	Severely_bad	After_12_mos	0.429236
9551	Severely_bad	Now	0
9552	Same	After_6_mos	0.892473
9553	Slightly_worse	After_12_mos	0.622203
9554	Severely_bad	After_6_mos	0.468323
9555	Severely_bad	After_6_mos	0.468323
9556	Same	After_12_mos	0.267655
9557	Same	After_6_mos	0.892473
9558	Same	After_12_mos	0.267655
9559	Same	After_6_mos	0.892473
9560	Same	After_6_mos	0.892473
9561	Severely_bad	After_12_mos	0.429236
9562	Severely_bad	After_12_mos	0.429236
9563	Same	After_12_mos	0.267655
9564	Same	After_6_mos	0.892473
9565	Severely_bad	After_12_mos	0.429236
9566	Slightly_worse	After_12_mos	0.622203
9567	Severely_bad	After_12_mos	0.429236
9568	Slightly_worse	After_12_mos	0.622203
9569	Same	After_12_mos	0.267655
9570	Slightly_worse	Now	0.750073
9571	Same	After_12_mos	0.267655
9572	Severely_bad	After_12_mos	0.429236
9573	Same	After_6_mos	0.892473
9574	Severely_bad	After_12_mos	0.429236
9575	Same	After_12_mos	0.267655
9576	Slightly_worse	After_6_mos	0.697762
9577	Severely_bad	Now	0
9578	Same	Now	1
9579	Same	After_6_mos	0.892473
9580	Same	After_6_mos	0.892473
9581	Severely_bad	Now	0
9582	Slightly_worse	After_6_mos	0.697762
9583	Slightly_worse	Now	0.750073
9584	Same	After_12_mos	0.267655
9585	Severely_bad	After_12_mos	0.429236
9586	Same	After_12_mos	0.267655
9587	Severely_bad	Now	0
9588	Same	Now	1
9589	Slightly_worse	Now	0.750073
9590	Same	Now	1
9591	Same	After_12_mos	0.267655
9592	Severely_bad	After_6_mos	0.468323
9593	Same	After_12_mos	0.267655
9594	Same	Now	1
9595	Same	After_6_mos	0.892473
9596	Slightly_worse	After_6_mos	0.697762
9597	Severely_bad	After_6_mos	0.468323
9598	Slightly_worse	After_6_mos	0.697762
9599	Same	After_6_mos	0.892473
9600	Severely_bad	Now	0
9601	Slightly_worse	Now	0.750073
9602	Same	After_6_mos	0.892473
9603	Same	After_12_mos	0.267655
9604	Same	After_12_mos	0.267655
9605	Same	After_6_mos	0.892473
9606	Same	Now	1
9607	Same	After_12_mos	0.267655
9608	Same	After_12_mos	0.267655
9609	Same	After_6_mos	0.892473
9610	Slightly_worse	Now	0.750073
9611	Slightly_worse	After_12_mos	0.622203
9612	Same	Now	1
9613	Severely_bad	Now	0
9614	Slightly_worse	Now	0.750073
9615	Slightly_worse	After_12_mos	0.622203
9616	Same	After_12_mos	0.267655
9617	Same	Now	1
9618	Same	Now	1
9619	Slightly_worse	After_12_mos	0.622203
9620	Same	After_6_mos	0.892473
9621	Slightly_worse	Now	0.750073
9622	Same	Now	1
9623	Slightly_worse	After_6_mos	0.697762
9624	Severely_bad	After_6_mos	0.468323
9625	Severely_bad	After_12_mos	0.429236
9626	Slightly_worse	Now	0.750073
9627	Slightly_worse	Now	0.750073
9628	Same	Now	1
9629	Same	After_6_mos	0.892473
9630	Same	Now	1
9631	Severely_bad	After_6_mos	0.468323
9632	Severely_bad	After_6_mos	0.468323
9633	Severely_bad	After_12_mos	0.429236
9634	Slightly_worse	After_6_mos	0.697762
9635	Same	After_12_mos	0.267655
9636	Same	Now	1
9637	Slightly_worse	After_12_mos	0.622203
9638	Slightly_worse	After_6_mos	0.697762
9639	Same	After_12_mos	0.267655
9640	Same	After_6_mos	0.892473
9641	Slightly_worse	After_12_mos	0.622203
9642	Same	Now	1
9643	Same	Now	1
9644	Same	After_12_mos	0.267655
9645	Same	After_6_mos	0.892473
9646	Same	After_12_mos	0.267655
9647	Slightly_worse	After_12_mos	0.622203
9648	Same	After_12_mos	0.267655
9649	Same	Now	1
9650	Same	After_12_mos	0.267655
9651	Slightly_worse	After_12_mos	0.622203
9652	Slightly_worse	After_6_mos	0.697762
9653	Same	Now	1
9654	Severely_bad	After_12_mos	0.429236
9655	Severely_bad	After_6_mos	0.468323
9656	Same	After_6_mos	0.892473
9657	Severely_bad	After_12_mos	0.429236
9658	Same	After_12_mos	0.267655
9659	Same	Now	1
9660	Same	After_12_mos	0.267655
9661	Same	Now	1
9662	Same	After_6_mos	0.892473
9663	Severely_bad	After_12_mos	0.429236
9664	Same	After_12_mos	0.267655
9665	Same	After_12_mos	0.267655
9666	Same	Now	1
9667	Same	After_6_mos	0.892473
9668	Same	Now	1
9669	Same	After_6_mos	0.892473
9670	Severely_bad	After_6_mos	0.468323
9671	Severely_bad	After_6_mos	0.468323
9672	Severely_bad	After_12_mos	0.429236
9673	Same	After_12_mos	0.267655
9674	Slightly_worse	After_6_mos	0.697762
9675	Slightly_worse	Now	0.750073
9676	Severely_bad	After_12_mos	0.429236
9677	Slightly_worse	Now	0.750073
9678	Slightly_worse	After_6_mos	0.697762
9679	Slightly_worse	Now	0.750073
9680	Same	After_6_mos	0.892473
9681	Slightly_worse	After_12_mos	0.622203
9682	Same	Now	1
9683	Severely_bad	Now	0
9684	Slightly_worse	Now	0.750073
9685	Same	After_6_mos	0.892473
9686	Same	After_6_mos	0.892473
9687	Same	After_6_mos	0.892473
9688	Same	Now	1
9689	Severely_bad	Now	0
9690	Same	Now	1
9691	Slightly_worse	After_12_mos	0.622203
9692	Severely_bad	After_12_mos	0.429236
9693	Same	After_12_mos	0.267655
9694	Slightly_worse	Now	0.750073
9695	Slightly_worse	After_12_mos	0.622203
9696	Same	After_12_mos	0.267655
9697	Same	After_6_mos	0.892473
9698	Slightly_worse	Now	0.750073
9699	Slightly_worse	After_12_mos	0.622203
9700	Severely_bad	After_12_mos	0.429236
9701	Same	After_12_mos	0.267655
9702	Slightly_worse	Now	0.750073
9703	Slightly_worse	After_6_mos	0.697762
9704	Same	Now	1
9705	Slightly_worse	Now	0.750073
9706	Slightly_worse	Now	0.750073
9707	Slightly_worse	After_6_mos	0.697762
9708	Slightly_worse	After_12_mos	0.622203
9709	Slightly_worse	After_6_mos	0.697762
9710	Slightly_worse	Now	0.750073
9711	Slightly_worse	After_6_mos	0.697762
9712	Severely_bad	Now	0
9713	Same	After_6_mos	0.892473
9714	Slightly_worse	After_6_mos	0.697762
9715	Severely_bad	After_12_mos	0.429236
9716	Same	After_6_mos	0.892473
9717	Slightly_worse	After_6_mos	0.697762
9718	Severely_bad	Now	0
9719	Severely_bad	Now	0
9720	Slightly_worse	Now	0.750073
9721	Severely_bad	Now	0
9722	Severely_bad	Now	0
9723	Severely_bad	After_12_mos	0.429236
9724	Severely_bad	Now	0
9725	Severely_bad	Now	0
9726	Slightly_worse	After_12_mos	0.622203
9727	Same	Now	1
9728	Severely_bad	Now	0
9729	Slightly_worse	After_12_mos	0.622203
9730	Same	After_12_mos	0.267655
9731	Slightly_worse	After_12_mos	0.622203
9732	Same	Now	1
9733	Same	After_12_mos	0.267655
9734	Slightly_worse	After_6_mos	0.697762
9735	Same	Now	1
9736	Same	Now	1
9737	Same	After_6_mos	0.892473
9738	Severely_bad	After_6_mos	0.468323
9739	Slightly_worse	After_12_mos	0.622203
9740	Severely_bad	After_12_mos	0.429236
9741	Same	After_12_mos	0.267655
9742	Same	Now	1
9743	Same	Now	1
9744	Same	Now	1
9745	Same	Now	1
9746	Slightly_worse	After_6_mos	0.697762
9747	Severely_bad	Now	0
9748	Same	Now	1
9749	Severely_bad	Now	0
9750	Slightly_worse	Now	0.750073
9751	Slightly_worse	After_6_mos	0.697762
9752	Slightly_worse	After_12_mos	0.622203
9753	Same	After_12_mos	0.267655
9754	Same	Now	1
9755	Same	Now	1
9756	Severely_bad	After_12_mos	0.429236
9757	Slightly_worse	Now	0.750073
9758	Slightly_worse	After_6_mos	0.697762
9759	Same	After_6_mos	0.892473
9760	Same	After_6_mos	0.892473
9761	Same	After_12_mos	0.267655
9762	Severely_bad	After_6_mos	0.468323
9763	Severely_bad	Now	0
9764	Severely_bad	After_6_mos	0.468323
9765	Severely_bad	After_12_mos	0.429236
9766	Severely_bad	After_12_mos	0.429236
9767	Same	After_6_mos	0.892473
9768	Slightly_worse	After_6_mos	0.697762
9769	Severely_bad	After_6_mos	0.468323
9770	Severely_bad	After_6_mos	0.468323
9771	Same	Now	1
9772	Same	After_12_mos	0.267655
9773	Slightly_worse	After_12_mos	0.622203
9774	Severely_bad	After_12_mos	0.429236
9775	Same	Now	1
9776	Same	After_12_mos	0.267655
9777	Same	Now	1
9778	Same	After_6_mos	0.892473
9779	Slightly_worse	After_12_mos	0.622203
9780	Same	After_12_mos	0.267655
9781	Slightly_worse	Now	0.750073
9782	Slightly_worse	After_12_mos	0.622203
9783	Slightly_worse	After_6_mos	0.697762
9784	Severely_bad	After_12_mos	0.429236
9785	Same	After_6_mos	0.892473
9786	Same	Now	1
9787	Severely_bad	After_12_mos	0.429236
9788	Same	After_12_mos	0.267655
9789	Slightly_worse	Now	0.750073
9790	Same	After_12_mos	0.267655
9791	Slightly_worse	Now	0.750073
9792	Severely_bad	Now	0
9793	Severely_bad	Now	0
9794	Same	Now	1
9795	Severely_bad	After_12_mos	0.429236
9796	Severely_bad	Now	0
9797	Severely_bad	Now	0
9798	Same	Now	1
9799	Slightly_worse	After_6_mos	0.697762
9800	Severely_bad	Now	0
9801	Severely_bad	Now	0
9802	Severely_bad	Now	0
9803	Same	After_6_mos	0.892473
9804	Slightly_worse	After_12_mos	0.622203
9805	Slightly_worse	After_6_mos	0.697762
9806	Severely_bad	After_6_mos	0.468323
9807	Same	Now	1
9808	Same	Now	1
9809	Same	Now	1
9810	Slightly_worse	Now	0.750073
9811	Slightly_worse	After_6_mos	0.697762
9812	Same	Now	1
9813	Same	After_6_mos	0.892473
9814	Slightly_worse	After_6_mos	0.697762
9815	Same	After_6_mos	0.892473
9816	Slightly_worse	After_6_mos	0.697762
9817	Severely_bad	After_12_mos	0.429236
9818	Severely_bad	After_6_mos	0.468323
9819	Severely_bad	Now	0
9820	Same	After_12_mos	0.267655
9821	Same	After_12_mos	0.267655
9822	Slightly_worse	After_12_mos	0.622203
9823	Same	Now	1
9824	Severely_bad	After_6_mos	0.468323
9825	Same	After_6_mos	0.892473
9826	Same	Now	1
9827	Severely_bad	After_6_mos	0.468323
9828	Slightly_worse	After_12_mos	0.622203
9829	Slightly_worse	After_6_mos	0.697762
9830	Same	After_6_mos	0.892473
9831	Severely_bad	Now	0
9832	Slightly_worse	After_6_mos	0.697762
9833	Severely_bad	After_6_mos	0.468323
9834	Same	After_12_mos	0.267655
9835	Severely_bad	Now	0
9836	Same	After_12_mos	0.267655
9837	Severely_bad	After_6_mos	0.468323
9838	Severely_bad	After_12_mos	0.429236
9839	Same	After_12_mos	0.267655
9840	Severely_bad	After_6_mos	0.468323
9841	Severely_bad	After_12_mos	0.429236
9842	Slightly_worse	After_6_mos	0.697762
9843	Severely_bad	After_6_mos	0.468323
9844	Same	After_6_mos	0.892473
9845	Slightly_worse	Now	0.750073
9846	Same	After_6_mos	0.892473
9847	Slightly_worse	After_6_mos	0.697762
9848	Same	After_6_mos	0.892473
9849	Severely_bad	After_6_mos	0.468323
9850	Slightly_worse	After_6_mos	0.697762
9851	Same	After_6_mos	0.892473
9852	Severely_bad	Now	0
9853	Slightly_worse	Now	0.750073
9854	Slightly_worse	After_6_mos	0.697762
9855	Slightly_worse	Now	0.750073
9856	Slightly_worse	After_6_mos	0.697762
9857	Severely_bad	After_6_mos	0.468323
9858	Same	After_6_mos	0.892473
9859	Slightly_worse	After_6_mos	0.697762
9860	Same	Now	1
9861	Severely_bad	After_12_mos	0.429236
9862	Same	Now	1
9863	Slightly_worse	After_6_mos	0.697762
9864	Slightly_worse	Now	0.750073
9865	Same	Now	1
9866	Severely_bad	After_6_mos	0.468323
9867	Same	After_12_mos	0.267655
9868	Severely_bad	Now	0
9869	Same	After_12_mos	0.267655
9870	Severely_bad	After_12_mos	0.429236
9871	Slightly_worse	After_12_mos	0.622203
9872	Slightly_worse	After_12_mos	0.622203
9873	Same	Now	1
9874	Same	After_6_mos	0.892473
9875	Same	Now	1
9876	Slightly_worse	Now	0.750073
9877	Same	After_6_mos	0.892473
9878	Same	After_6_mos	0.892473
9879	Slightly_worse	After_12_mos	0.622203
9880	Slightly_worse	After_6_mos	0.697762
9881	Severely_bad	After_6_mos	0.468323
9882	Same	After_6_mos	0.892473
